x,y,gvi,gvi_adj
30,23,0.20477676391601562,0.20477676391601562
29,6,0.24972152709960938,0.24972152709960938
26,37,0.17428207397460938,0.17428207397460938
34,54,0.175628662109375,0.175628662109375
14,44,0.08255767822265625,0.08255767822265625
10,31,0.16201019287109375,0.16201019287109375
8,49,0.15631866455078125,0.15631866455078125
23,40,0.4249992370605469,0.4249992370605469
20,75,0.0,0.0
13,26,0.039127349853515625,0.039127349853515625
24,65,0.1656494140625,0.1656494140625
28,66,0.3821449279785156,0.3821449279785156
30,34,0.2092742919921875,0.2092742919921875
20,21,0.09241104125976562,0.09241104125976562
23,46,0.4068717956542969,0.4068717956542969
39,4,0.4195747375488281,0.4195747375488281
10,50,0.30799102783203125,0.30799102783203125
27,6,0.15452194213867188,0.15452194213867188
29,35,0.1151580810546875,0.1151580810546875
14,58,0.08032608032226562,0.08032608032226562
25,41,0.26970672607421875,0.26970672607421875
19,16,0.205474853515625,0.205474853515625
21,25,0.007167816162109375,0.007167816162109375
21,18,0.25452423095703125,0.25452423095703125
16,66,0.4261016845703125,0.4261016845703125
23,74,0.0,0.0
24,49,0.1890411376953125,0.1890411376953125
12,58,0.13113784790039062,0.13113784790039062
32,8,0.08676910400390625,0.08676910400390625
22,35,0.0687408447265625,0.0687408447265625
11,28,0.1293182373046875,0.1293182373046875
26,42,0.21572113037109375,0.21572113037109375
19,24,0.04376983642578125,0.04376983642578125
25,22,0.31005859375,0.31005859375
12,53,0.100799560546875,0.100799560546875
13,34,0.4019775390625,0.4019775390625
6,46,0.10012435913085938,0.10012435913085938
9,52,0.10100555419921875,0.10100555419921875
21,56,0.031574249267578125,0.031574249267578125
8,32,0.12677383422851562,0.12677383422851562
44,44,0.35095977783203125,0.35095977783203125
6,47,0.0,0.0
23,54,0.12873077392578125,0.12873077392578125
33,29,0.057647705078125,0.057647705078125
26,69,0.11951065063476562,0.11951065063476562
6,20,0.289337158203125,0.289337158203125
7,34,0.16460418701171875,0.16460418701171875
14,47,0.12192153930664062,0.12192153930664062
33,50,0.0333099365234375,0.0333099365234375
21,63,0.2856254577636719,0.2856254577636719
23,72,0.10311126708984375,0.10311126708984375
21,80,0.07509231567382812,0.07509231567382812
29,55,0.10323715209960938,0.10323715209960938
23,42,0.0,0.0
16,64,0.20739364624023438,0.20739364624023438
24,44,0.40958404541015625,0.40958404541015625
31,37,0.3140983581542969,0.3140983581542969
28,59,0.11130523681640625,0.11130523681640625
27,41,0.4477272033691406,0.4477272033691406
20,31,0.2519950866699219,0.2519950866699219
29,22,0.26107025146484375,0.26107025146484375
33,45,0.173187255859375,0.173187255859375
33,18,0.001552581787109375,0.001552581787109375
22,24,0.0164947509765625,0.0164947509765625
30,41,0.10659027099609375,0.10659027099609375
22,56,0.18474960327148438,0.18474960327148438
22,17,0.272674560546875,0.272674560546875
21,71,0.032623291015625,0.032623291015625
32,44,0.006805419921875,0.006805419921875
37,47,0.0,0.0
7,44,0.15710067749023438,0.15710067749023438
3,36,0.268096923828125,0.268096923828125
37,34,0.026172637939453125,0.026172637939453125
29,59,0.06496429443359375,0.06496429443359375
25,64,0.3070945739746094,0.3070945739746094
16,62,0.037700653076171875,0.037700653076171875
23,56,0.2483673095703125,0.2483673095703125
1,39,0.08139801025390625,0.08139801025390625
31,12,0.16608810424804688,0.16608810424804688
26,29,0.001232147216796875,0.001232147216796875
7,45,0.3411102294921875,0.3411102294921875
26,18,0.26857757568359375,0.26857757568359375
37,39,0.3529167175292969,0.3529167175292969
18,16,0.32570648193359375,0.32570648193359375
18,56,0.09474945068359375,0.09474945068359375
9,42,0.061061859130859375,0.061061859130859375
12,54,0.287506103515625,0.287506103515625
25,83,0.16333389282226562,0.16333389282226562
11,51,0.10306167602539062,0.10306167602539062
34,11,0.38763427734375,0.38763427734375
10,30,0.13001632690429688,0.13001632690429688
24,62,0.074737548828125,0.074737548828125
27,57,0.01995086669921875,0.01995086669921875
19,32,0.1795806884765625,0.1795806884765625
30,71,0.09186935424804688,0.09186935424804688
7,43,0.0473175048828125,0.0473175048828125
19,33,0.157806396484375,0.157806396484375
28,56,0.35871124267578125,0.35871124267578125
4,43,0.08996963500976562,0.08996963500976562
4,33,0.18106460571289062,0.18106460571289062
34,45,0.19732284545898438,0.19732284545898438
20,72,0.1086883544921875,0.1086883544921875
34,4,0.10776138305664062,0.10776138305664062
23,21,0.41259002685546875,0.41259002685546875
23,52,0.222686767578125,0.222686767578125
2,37,0.1783294677734375,0.1783294677734375
36,6,0.23677825927734375,0.23677825927734375
31,14,0.06830215454101562,0.06830215454101562
13,43,0.2139434814453125,0.2139434814453125
24,17,0.13661575317382812,0.13661575317382812
27,45,0.3699913024902344,0.3699913024902344
11,47,0.14404678344726562,0.14404678344726562
12,74,0.13954925537109375,0.13954925537109375
26,57,0.0941925048828125,0.0941925048828125
14,39,0.2917137145996094,0.2917137145996094
31,24,0.0816802978515625,0.0816802978515625
21,58,0.3295860290527344,0.3295860290527344
25,40,0.042724609375,0.042724609375
23,51,0.004016876220703125,0.004016876220703125
26,35,0.3723487854003906,0.3723487854003906
15,45,0.017337799072265625,0.017337799072265625
31,64,0.19836044311523438,0.19836044311523438
33,60,0.1469268798828125,0.1469268798828125
32,12,0.23570632934570312,0.23570632934570312
31,55,0.07161331176757812,0.07161331176757812
21,35,0.12653350830078125,0.12653350830078125
25,66,0.10850906372070312,0.10850906372070312
11,19,0.3434486389160156,0.3434486389160156
30,69,0.013561248779296875,0.013561248779296875
9,55,0.1881561279296875,0.1881561279296875
13,36,0.0,0.0
12,69,0.15972518920898438,0.15972518920898438
47,49,0.14117050170898438,0.14117050170898438
10,39,0.12617111206054688,0.12617111206054688
36,38,0.139739990234375,0.139739990234375
27,58,0.2577323913574219,0.2577323913574219
4,45,0.11091232299804688,0.11091232299804688
28,67,0.16022872924804688,0.16022872924804688
5,21,0.23761367797851562,0.23761367797851562
28,40,0.14999008178710938,0.14999008178710938
25,28,0.11896133422851562,0.11896133422851562
15,33,0.12818145751953125,0.12818145751953125
21,46,0.10533523559570312,0.10533523559570312
11,41,0.3471183776855469,0.3471183776855469
35,45,0.0,0.0
16,30,0.20103836059570312,0.20103836059570312
17,45,0.22153472900390625,0.22153472900390625
26,38,0.4419212341308594,0.4419212341308594
29,74,0.18408584594726562,0.18408584594726562
44,45,0.457489013671875,0.457489013671875
27,74,0.139404296875,0.139404296875
37,7,0.0852508544921875,0.0852508544921875
16,24,0.07345199584960938,0.07345199584960938
10,66,0.052997589111328125,0.052997589111328125
31,22,0.22345733642578125,0.22345733642578125
37,35,0.4138984680175781,0.4138984680175781
13,44,0.010501861572265625,0.010501861572265625
36,40,0.4403419494628906,0.4403419494628906
23,76,0.00211334228515625,0.00211334228515625
18,31,0.069000244140625,0.069000244140625
27,48,0.02416229248046875,0.02416229248046875
20,52,0.0568695068359375,0.0568695068359375
3,46,0.3804435729980469,0.3804435729980469
20,46,0.16138458251953125,0.16138458251953125
3,39,0.06131744384765625,0.06131744384765625
23,53,0.046230316162109375,0.046230316162109375
12,76,0.43988037109375,0.43988037109375
11,67,0.16545486450195312,0.16545486450195312
19,59,0.07941436767578125,0.07941436767578125
28,27,0.11573028564453125,0.11573028564453125
43,44,0.47829437255859375,0.47829437255859375
8,47,0.1445770263671875,0.1445770263671875
16,52,0.2513084411621094,0.2513084411621094
17,78,0.21562576293945312,0.21562576293945312
32,3,0.4488677978515625,0.4488677978515625
20,40,0.421234130859375,0.421234130859375
17,30,0.154205322265625,0.154205322265625
26,62,0.19206619262695312,0.19206619262695312
25,74,0.0,0.0
32,26,0.26982879638671875,0.26982879638671875
28,18,0.3770027160644531,0.3770027160644531
11,72,0.3632392883300781,0.3632392883300781
28,61,0.5412330627441406,0.5412330627441406
10,46,0.032382965087890625,0.032382965087890625
1,40,0.14841461181640625,0.14841461181640625
24,46,0.073394775390625,0.073394775390625
29,28,0.176116943359375,0.176116943359375
39,47,0.1745452880859375,0.1745452880859375
27,35,0.2549247741699219,0.2549247741699219
15,58,0.2586860656738281,0.2586860656738281
1,46,0.14667510986328125,0.14667510986328125
28,6,0.22771453857421875,0.22771453857421875
25,14,0.10274124145507812,0.10274124145507812
36,34,0.06512069702148438,0.06512069702148438
3,38,0.09305191040039062,0.09305191040039062
27,39,0.054447174072265625,0.054447174072265625
24,30,0.220458984375,0.220458984375
22,65,0.29567718505859375,0.29567718505859375
31,51,0.12525177001953125,0.12525177001953125
15,42,0.4165077209472656,0.4165077209472656
24,35,0.33617401123046875,0.33617401123046875
22,19,0.06671142578125,0.06671142578125
10,47,0.10038375854492188,0.10038375854492188
29,23,0.027622222900390625,0.027622222900390625
27,24,0.14137649536132812,0.14137649536132812
14,45,0.13136672973632812,0.13136672973632812
23,44,0.3926200866699219,0.3926200866699219
29,8,0.21377182006835938,0.21377182006835938
31,13,0.2750434875488281,0.2750434875488281
25,38,0.3619842529296875,0.3619842529296875
39,39,0.19438552856445312,0.19438552856445312
31,41,0.22573471069335938,0.22573471069335938
22,36,0.3220710754394531,0.3220710754394531
18,61,0.10897445678710938,0.10897445678710938
14,18,0.1126861572265625,0.1126861572265625
20,43,0.1445159912109375,0.1445159912109375
14,51,0.4545326232910156,0.4545326232910156
27,8,0.18169403076171875,0.18169403076171875
40,6,0.20877838134765625,0.20877838134765625
11,49,0.45652008056640625,0.45652008056640625
24,36,0.1931304931640625,0.1931304931640625
33,16,0.2517662048339844,0.2517662048339844
14,50,0.22969818115234375,0.22969818115234375
25,56,0.23482513427734375,0.23482513427734375
10,27,0.22185134887695312,0.22185134887695312
40,39,0.4673957824707031,0.4673957824707031
21,31,0.0422515869140625,0.0422515869140625
29,24,0.027721405029296875,0.027721405029296875
20,30,0.2623748779296875,0.2623748779296875
16,29,0.09199905395507812,0.09199905395507812
24,16,0.15135955810546875,0.15135955810546875
7,19,0.13912582397460938,0.13912582397460938
9,51,0.19329452514648438,0.19329452514648438
33,54,0.3823814392089844,0.3823814392089844
23,63,0.1873931884765625,0.1873931884765625
28,33,0.14788055419921875,0.14788055419921875
29,36,0.14443206787109375,0.14443206787109375
28,28,0.08978652954101562,0.08978652954101562
12,35,0.4202766418457031,0.4202766418457031
25,29,0.32674407958984375,0.32674407958984375
34,50,0.11483383178710938,0.11483383178710938
24,73,0.14061737060546875,0.14061737060546875
30,10,0.11223602294921875,0.11223602294921875
28,43,0.04546356201171875,0.04546356201171875
27,33,0.04962158203125,0.04962158203125
18,70,0.0,0.0
16,61,0.016513824462890625,0.016513824462890625
16,73,0.17157363891601562,0.17157363891601562
17,61,0.021907806396484375,0.021907806396484375
16,15,0.23271560668945312,0.23271560668945312
14,19,0.1128997802734375,0.1128997802734375
22,67,0.021274566650390625,0.021274566650390625
8,20,0.21961212158203125,0.21961212158203125
11,22,0.11343002319335938,0.11343002319335938
29,56,0.3378753662109375,0.3378753662109375
25,16,0.1180572509765625,0.1180572509765625
45,1,0.16894912719726562,0.16894912719726562
40,1,0.15508270263671875,0.15508270263671875
13,42,0.040561676025390625,0.040561676025390625
27,38,0.29425048828125,0.29425048828125
14,65,0.2543144226074219,0.2543144226074219
13,72,0.023525238037109375,0.023525238037109375
14,64,0.23088836669921875,0.23088836669921875
14,26,0.3296051025390625,0.3296051025390625
26,72,0.17620468139648438,0.17620468139648438
17,22,0.19374847412109375,0.19374847412109375
27,50,0.15875625610351562,0.15875625610351562
24,83,0.14011764526367188,0.14011764526367188
9,56,0.000102996826171875,0.000102996826171875
23,15,0.05799102783203125,0.05799102783203125
17,68,0.30010986328125,0.30010986328125
34,6,0.19315719604492188,0.19315719604492188
30,17,0.21503067016601562,0.21503067016601562
15,56,0.0978546142578125,0.0978546142578125
39,44,0.4330558776855469,0.4330558776855469
30,51,0.2566108703613281,0.2566108703613281
26,66,0.2705039978027344,0.2705039978027344
28,64,0.18814849853515625,0.18814849853515625
22,54,0.098724365234375,0.098724365234375
8,43,0.025203704833984375,0.025203704833984375
17,19,0.17978668212890625,0.17978668212890625
25,69,0.0,0.0
32,41,0.4049186706542969,0.4049186706542969
32,40,0.17406463623046875,0.17406463623046875
22,57,0.13042068481445312,0.13042068481445312
44,1,0.011196136474609375,0.011196136474609375
38,52,0.0,0.0
26,30,0.0,0.0
15,18,0.01847076416015625,0.01847076416015625
26,32,0.3077964782714844,0.3077964782714844
30,14,0.3085174560546875,0.3085174560546875
15,66,0.2775993347167969,0.2775993347167969
33,56,0.115875244140625,0.115875244140625
32,10,0.3993721008300781,0.3993721008300781
33,44,0.14771652221679688,0.14771652221679688
33,36,0.2924652099609375,0.2924652099609375
19,27,0.09098434448242188,0.09098434448242188
19,21,0.089691162109375,0.089691162109375
31,30,0.0,0.0
23,22,0.4538726806640625,0.4538726806640625
24,63,0.307861328125,0.307861328125
18,18,0.08671188354492188,0.08671188354492188
22,47,0.2780113220214844,0.2780113220214844
11,73,0.3815269470214844,0.3815269470214844
26,24,0.49138641357421875,0.49138641357421875
6,38,0.23717117309570312,0.23717117309570312
26,63,0.051036834716796875,0.051036834716796875
22,75,0.000141143798828125,0.000141143798828125
8,50,0.023082733154296875,0.023082733154296875
26,31,0.02117919921875,0.02117919921875
24,76,0.0,0.0
20,39,0.421234130859375,0.421234130859375
20,23,0.14964675903320312,0.14964675903320312
23,24,0.014629364013671875,0.014629364013671875
17,53,0.16090011596679688,0.16090011596679688
23,73,0.2542572021484375,0.2542572021484375
29,18,0.09446334838867188,0.09446334838867188
28,74,0.11444091796875,0.11444091796875
20,69,0.02703857421875,0.02703857421875
4,22,0.39493560791015625,0.39493560791015625
24,38,0.18311691284179688,0.18311691284179688
32,17,0.066986083984375,0.066986083984375
29,69,0.3472785949707031,0.3472785949707031
23,39,0.19479751586914062,0.19479751586914062
16,32,0.16920852661132812,0.16920852661132812
32,33,0.32794952392578125,0.32794952392578125
30,65,0.29061126708984375,0.29061126708984375
5,24,0.0829620361328125,0.0829620361328125
31,32,0.09505844116210938,0.09505844116210938
19,65,8.0108642578125e-05,8.0108642578125e-05
12,29,0.13867950439453125,0.13867950439453125
39,6,0.07708358764648438,0.07708358764648438
29,82,0.14417648315429688,0.14417648315429688
22,22,0.018199920654296875,0.018199920654296875
23,14,0.09265518188476562,0.09265518188476562
16,48,0.1804656982421875,0.1804656982421875
30,4,0.27764129638671875,0.27764129638671875
18,74,0.08923721313476562,0.08923721313476562
20,44,0.3007926940917969,0.3007926940917969
35,51,0.0072784423828125,0.0072784423828125
28,63,0.09675979614257812,0.09675979614257812
10,37,0.2746620178222656,0.2746620178222656
16,53,0.3927650451660156,0.3927650451660156
45,49,0.0,0.0
11,76,0.4394721984863281,0.4394721984863281
34,42,0.08114242553710938,0.08114242553710938
27,63,0.030422210693359375,0.030422210693359375
33,55,0.41904449462890625,0.41904449462890625
10,29,0.19215011596679688,0.19215011596679688
7,39,0.4469184875488281,0.4469184875488281
36,39,0.28314971923828125,0.28314971923828125
24,32,0.42673492431640625,0.42673492431640625
13,46,0.01187896728515625,0.01187896728515625
18,30,0.06696701049804688,0.06696701049804688
18,51,0.25030517578125,0.25030517578125
31,56,0.21171951293945312,0.21171951293945312
19,26,0.1908111572265625,0.1908111572265625
31,43,0.048664093017578125,0.048664093017578125
33,14,0.003536224365234375,0.003536224365234375
25,18,0.07793045043945312,0.07793045043945312
22,71,0.10901641845703125,0.10901641845703125
15,34,0.44738006591796875,0.44738006591796875
